# drive_type: ssd
Timestamp,Percentage_Used,Available_Spare,Reallocated_Block_Count,Uncorrectable_Error_Count,Temperature,Power_On_Hours,Label
1783424166.412257,15.990778444769996,100.11295503389292,0.0,0.0,43.358942222983295,1963.0166666666667,0
1783424226.412257,15.97801870282166,100.10897415483714,0.0,0.0,42.15372937969536,1963.0166666666667,0
1783424286.412257,16.012201339269673,100.0140158019598,0.0,0.0,44.98488247928783,1963.0166666666667,0
1783424346.412257,16.05188615449643,99.98921408887234,0.0,0.0,41.6478146420203,1963.0166666666667,0
1783424406.412257,16.05657989680115,99.92393150006652,0.0,0.0,44.22249812947929,1963.0166666666667,0
1783424466.412257,16.00857826249238,99.98377197651227,0.0,0.0,42.25350439394679,1963.0166666666667,0
1783424526.412257,15.950168200329868,100.02439373633662,0.0,0.0,42.01342132804722,1963.0166666666667,0
1783424586.412257,15.931525459123765,99.96257068174272,0.0,0.0,40.52104788387123,1963.0166666666667,0
1783424646.412257,15.995349874862677,99.9950316334361,0.0,0.0,41.44171956436575,1963.0166666666667,0
1783424706.412257,15.92894048800066,100.09194701297595,0.0,0.0,43.231776036382776,1963.0166666666667,0
1783424766.412257,16.03856216788487,100.03344817477723,0.0,0.0,42.83334266969601,1963.0166666666667,0
1783424826.412257,15.99173315443669,100.01663987547835,0.0,0.0,40.69552599545877,1963.0166666666667,0
1783424886.412257,16.05197006074311,100.04114240562878,0.0,0.0,41.82992325956706,1963.0166666666667,0
1783424946.412257,15.955894661188639,100.00961426299197,0.0,0.0,39.078524119609135,1966.0166666666667,0
1783425006.412257,16.071774591555112,100.04573453666889,0.0,0.0,38.81163526558521,1966.0166666666667,0
1783425066.412257,16.067814565202664,100.03994418814673,0.0,0.0,38.68819742106819,1966.0166666666667,0
1783425126.412257,16.047031846084437,100.02912622206289,0.0,0.0,38.88856262680686,1966.0166666666667,0
1783425186.412257,16.060638045660358,99.99152000327226,0.0,0.0,38.59536479790085,1966.0166666666667,0
1783425246.412257,16.063193239061377,99.97136943134991,0.0,0.0,39.38959106880009,1966.0166666666667,0
1783425306.412257,15.976660119544558,100.03262678015913,0.0,0.0,39.39094914686732,1966.0166666666667,0
1783425366.412257,15.938471829464238,99.9329486893657,0.0,0.0,40.71683388138737,1966.0166666666667,0
1783425426.412257,16.08357533334653,100.02710899692234,0.0,0.0,36.67340762154658,1966.0166666666667,0
1783425486.412257,15.946615101778548,99.98382294417783,0.0,0.0,39.08443096485599,1966.0166666666667,0
1783425546.412257,15.925380414832707,100.00334093675004,0.0,0.0,39.04532054342121,1966.0166666666667,0
1783425606.412257,16.002351604528936,100.01094283722244,0.0,0.0,41.72908152822571,1966.0166666666667,0
1783425666.412257,15.927704499157363,99.96986324317453,0.0,0.0,40.26835780636006,1966.0166666666667,0
1783425726.412257,15.974557794234547,99.99357438394517,0.0,0.0,38.05876297022469,1966.0166666666667,0
1783425786.412257,16.030161544966468,100.06280518173567,0.0,0.0,41.21213061003928,1966.0166666666667,0
1783425846.412257,99.99457797524478,0.0,9999.0,9999.0,148.50139960068802,9999.016666666666,0
1783425906.412257,99.96474418885273,0.0,9999.0,9999.0,149.32529760790632,9999.016666666666,0
1783425966.412257,100.0295774134129,0.0,9999.0,9999.0,147.4794449562976,9999.016666666666,0
1783426026.412257,100.01104431481801,0.009538294961821736,9999.0,9999.0,150.3242808924667,9999.016666666666,0
1783426086.412257,16.030022064396064,99.93531671182724,0.0,0.0,36.6867769437248,1966.0166666666667,0
1783426146.412257,16.062351045400867,99.96189465475527,0.0,0.0,37.82948575691651,1966.0166666666667,0
1783426206.412257,15.996977392945848,99.91572212381634,0.0,0.0,38.854036860524516,1966.0166666666667,0
1783426266.412257,15.918746011054,99.97141249687651,0.0,0.0,52.407604912613365,1967.0166666666667,0
1783426326.412257,15.98464102628283,100.05518680341868,0.0,0.0,53.36331771292063,1967.0166666666667,0
1783426386.412257,15.989277885794875,99.95287704890123,0.0,0.0,52.35103917504588,1967.0166666666667,0
1783426446.412257,15.901203982521263,100.08795333408062,0.0,0.0,52.89138442641754,1967.0166666666667,0
1783426506.412257,16.043394013891135,99.93842694566811,0.0,0.0,52.46771855086533,1967.0166666666667,0
1783426566.412257,16.019880653507194,100.00701379961215,0.0,0.0,52.23774063321074,1967.0166666666667,0
1783426626.412257,16.03887581468695,100.04867207293958,0.0,0.0,48.327676500630965,1967.0166666666667,0
1783426686.412257,15.966786710863705,99.93924581710453,0.0,0.0,49.918577256985124,1967.0166666666667,0
1783426746.412257,15.981204868699217,99.98784023805624,0.0,0.0,51.67047964763874,1967.0166666666667,0
1783426806.412257,16.080429689800944,100.05150319818351,0.0,0.0,52.50193336981796,1967.0166666666667,0
1783426866.412257,16.03526016048372,99.97221728992196,0.0,0.0,51.70722840070551,1967.0166666666667,0
1783426926.412257,15.957070617138994,99.92557043712443,0.0,0.0,50.850153374690045,1967.0166666666667,0
1783426986.412257,15.996267241945857,100.06143993846891,0.0,0.0,52.86828401034222,1967.0166666666667,0
1783427046.412257,15.998762048241016,100.10350832963113,0.0,0.0,49.64571588024239,1967.0166666666667,0
1783427106.412257,16.021660434104085,99.96749449285994,0.0,0.0,52.00688980650408,1967.0166666666667,0
1783427166.412257,15.970905175530866,99.97289871595304,0.0,0.0,51.02798406805571,1967.0166666666667,0
1783427226.412257,15.99834222499352,99.99818206293234,0.0,0.0,51.17529771026529,1967.0166666666667,0
1783427286.412257,16.027277582747068,100.03395233119195,0.0,0.0,51.60627789160982,1967.0166666666667,0
1783427346.412257,15.992794764924973,100.14460931117571,0.0,0.0,50.66050813253953,1967.0166666666667,0
1783427406.412257,15.888967842752166,100.04699707759877,0.0,0.0,53.348501327996445,1967.0166666666667,0
1783427466.412257,16.026409706159242,100.06445936981109,0.0,0.0,51.69695584990545,1967.0166666666667,0
1783427526.412257,16.061955644108743,100.05404410619,0.0,0.0,49.75050243842773,1967.0166666666667,0
1783427586.412257,16.07334248490763,99.99334621416949,0.0,0.0,51.6061270426748,1967.0166666666667,0
1783427646.412257,15.981379935753226,99.93297834837571,0.0,0.0,53.264021174688324,1967.0166666666667,0
1783427706.412257,16.003363072515697,99.94628639817715,0.0,0.0,50.50784603086105,1967.0166666666667,0
1783427766.412257,16.016728229032196,100.02496682987146,0.0,0.0,50.20154502975522,1967.0166666666667,0
1783427826.412257,15.981904108445034,100.03484780047624,0.0,0.0,51.08980302981317,1967.0166666666667,0
1783427886.412257,16.019726764757902,100.02835958985095,0.0,0.0,52.49770274909215,1967.0166666666667,0
1783427946.412257,16.006168436074713,99.939576267475,0.0,0.0,40.20240893822136,1963.0166666666667,0
1783428006.412257,15.988753534965475,100.02684926201773,0.0,0.0,39.86896469940214,1963.0166666666667,0
1783428066.412257,16.069759878695727,100.00885825459743,0.0,0.0,38.281844133634976,1963.0166666666667,0
1783428126.412257,15.918711566729973,99.9485118448258,0.0,0.0,39.63595018123559,1963.0166666666667,0
1783428186.412257,15.994336555119759,100.0419626135774,0.0,0.0,39.007070454115876,1963.0166666666667,0
1783428246.412257,16.056555265417487,100.05352238563485,0.0,0.0,38.41114560653842,1963.0166666666667,0
1783428306.412257,15.93737878930792,99.9745719022102,0.0,0.0,38.91351160946637,1963.0166666666667,0
1783428366.412257,16.06423679429818,99.9227051809718,0.0,0.0,37.46872297783381,1963.0166666666667,0
1783428426.412257,15.973114448690435,100.02113776187956,0.0,0.0,39.67942981395306,1963.0166666666667,0
1783428486.412257,15.989300248606716,99.9495034684874,0.0,0.0,40.968308189871784,1963.0166666666667,0
1783428546.412257,15.930646193132493,100.04307823030663,0.0,0.0,38.971114483239006,1963.0166666666667,0
1783428606.412257,15.97622928142578,100.02913973734864,0.0,0.0,41.845551550899664,1963.0166666666667,0
1783428666.412257,16.000527963313214,100.06596242684232,0.0,0.0,40.59677006109367,1963.0166666666667,0
1783428726.412257,15.951897302111348,100.02734803061284,0.0,0.0,41.04855230471159,1963.0166666666667,0
1783428786.412257,16.003318230706686,100.04117360456695,0.0,0.0,40.182951297809055,1963.0166666666667,0
1783428846.412257,16.032163516823136,100.01102928811686,0.0,0.0,41.62882538529276,1963.0166666666667,0
1783428906.412257,16.013689641727257,99.95757095962355,0.0,0.0,41.74912546423943,1963.0166666666667,0
1783428966.412257,16.009544009882376,99.99700696938734,0.0,0.0,41.5429598195311,1963.0166666666667,0
1783429026.412257,16.03893466110999,99.9111516423023,0.0,0.0,42.273132699734866,1963.0166666666667,0
1783429086.412257,15.940197368553067,99.99791103928682,0.0,0.0,41.64714267682436,1963.0166666666667,0
1783429146.412257,15.972617532915919,100.02145593858545,0.0,0.0,42.16562734468349,1963.0166666666667,0
1783429206.412257,16.020782186945894,99.96785803107439,0.0,0.0,42.19154868230354,1963.0166666666667,0
1783429266.412257,15.970772638771487,100.0535176253896,0.0,0.0,42.86668387863211,1963.0166666666667,0
1783429326.412257,15.999737580002973,100.09247626429561,0.0,0.0,42.71196642484318,1963.0166666666667,0
1783429386.412257,15.984310302915375,99.9648259633452,0.0,0.0,44.62173057815262,1963.0166666666667,0
1783429446.412257,16.06493104267699,99.90599827088785,0.0,0.0,43.90544554950865,1963.0166666666667,0
1783429506.412257,15.925703697304671,99.93333742004742,0.0,0.0,42.74320101474888,1963.0166666666667,0
1783429566.412257,15.94015868178804,100.04826336882168,0.0,0.0,45.12297307087345,1963.0166666666667,0
1783429626.412257,15.992480471993263,100.05206399490204,0.0,0.0,45.05733119231778,1963.0166666666667,0
1783429686.412257,15.964579144072381,100.00638791040478,0.0,0.0,45.80790273365787,1963.0166666666667,0
1783429746.412257,15.979368992398191,99.9887595149872,0.0,0.0,46.56079679805787,1963.0166666666667,0
1783429806.412257,16.059522978507243,100.00686818022943,0.0,0.0,47.22321414244267,1963.0166666666667,0
1783429866.412257,15.941109080179784,99.96747526574268,0.0,0.0,49.48104842447158,1963.0166666666667,0
1783429926.412257,15.98542325513767,99.8830857223504,0.0,0.0,45.27080328317191,1963.0166666666667,0
1783429986.412257,15.98591096089054,100.0193655371952,0.0,0.0,43.163612397383865,1963.0166666666667,0
1783430046.412257,15.950733341771596,100.0491726749396,0.0,0.0,46.27587501037425,1963.0166666666667,0
1783430106.412257,16.088680329273856,100.07098314913978,0.0,0.0,44.734766522259754,1963.0166666666667,0
1783430166.412257,15.965360823212011,99.91938427748843,0.0,0.0,44.41945896914621,1963.0166666666667,0
1783430226.412257,15.9179881824154,100.04764683415671,0.0,0.0,45.702173846455416,1963.0166666666667,0
1783430286.412257,15.970425023880937,99.94529958187488,0.0,0.0,45.820963535840534,1963.0166666666667,0
1783430346.412257,15.9177686483058,99.9927554632964,0.0,0.0,46.109325478011186,1963.0166666666667,0
1783430406.412257,16.01799277949579,100.00678706312054,0.0,0.0,44.45173442686604,1963.0166666666667,0
1783430466.412257,15.977817738450147,99.96820468287662,0.0,0.0,46.0736931581607,1963.0166666666667,0
1783430526.412257,15.98985092274604,99.93363697604853,0.0,0.0,44.79083592552475,1963.0166666666667,0
1783430586.412257,16.002465547174708,99.986315775638,0.0,0.0,43.86335764861901,1963.0166666666667,0
1783430646.412257,15.990131023821045,100.02673884549549,0.0,0.0,46.490138096211794,1963.0166666666667,0
1783430706.412257,16.04230835647044,100.00931351473638,0.0,0.0,43.91048212150323,1963.0166666666667,0
1783430766.412257,15.957618908035144,99.96659586739251,0.0,0.0,45.80168375503949,1963.0166666666667,0
1783430826.412257,15.962862594922129,99.96574098484585,0.0,0.0,44.44918712404424,1963.0166666666667,0
1783430886.412257,15.989778094826653,100.00469406245786,0.0,0.0,42.173640552083604,1963.0166666666667,0
1783430946.412257,15.965651832171728,99.95387083315259,0.0,0.0,41.040098736612215,1963.0166666666667,0
1783431006.412257,15.959135054583426,99.99731701739302,0.0,0.0,43.26330369495888,1963.0166666666667,0
1783431066.412257,15.974013623433986,100.0238887597307,0.0,0.0,44.09090800379191,1963.0166666666667,0
1783431126.412257,16.03796577447762,99.97396167590718,0.0,0.0,44.8649367456833,1963.0166666666667,0
1783431186.412257,15.95693947242298,100.04887989518816,0.0,0.0,41.46992172617038,1963.0166666666667,0
1783431246.412257,16.079526574601772,99.97608389151118,0.0,0.0,42.19000150469134,1963.0166666666667,0
1783431306.412257,15.981692116890914,100.04372823577363,0.0,0.0,42.43553795836179,1963.0166666666667,0
1783431366.412257,16.001632429908845,99.96442358284658,0.0,0.0,40.244769749795935,1963.0166666666667,0
1783431426.412257,16.043457405947105,100.0067904402949,0.0,0.0,43.04015099926434,1963.0166666666667,0
1783431486.412257,15.931103676792086,99.94872068968111,0.0,0.0,42.20632320525899,1963.0166666666667,0
1783431546.412257,16.069813436990767,100.0248203804154,0.0,0.0,42.18482626643706,1963.0166666666667,0
1783431606.412257,16.081308305892794,100.07509190327649,0.0,0.0,42.53170559300351,1963.0166666666667,0
1783431666.412257,16.00906081751764,100.08319000385568,0.0,0.0,41.2572088150016,1963.0166666666667,0
1783431726.412257,16.025359370056034,100.00455216498469,0.0,0.0,39.32377046631127,1963.0166666666667,0
1783431786.412257,16.054365366788588,99.94420445046758,0.0,0.0,41.24867635592814,1963.0166666666667,0
1783431846.412257,16.006834924877786,100.10673332015422,0.0,0.0,39.63766846659543,1963.0166666666667,0
1783431906.412257,15.954545113660394,99.98025819304293,0.0,0.0,41.023415635372935,1963.0166666666667,0
1783431966.412257,16.03049564188981,99.99930363255349,0.0,0.0,43.24054154846861,1963.0166666666667,0
1783432026.412257,16.01333475472972,100.06699441429825,0.0,0.0,44.02482942844851,1963.0166666666667,0
1783432086.412257,15.999727238828743,100.070378338013,0.0,0.0,43.22735324500179,1963.0166666666667,0
1783432146.412257,15.944897948717266,100.03327487833265,0.0,0.0,43.58290872600402,1963.0166666666667,0
1783432206.412257,16.00000100946643,100.06106759595373,0.0,0.0,42.765289467904516,1963.0166666666667,0
1783432266.412257,16.01009054412957,99.96062667844929,0.0,0.0,41.70795682332766,1963.0166666666667,0
1783432326.412257,15.964129600135728,100.02164224813963,0.0,0.0,43.720483519647125,1963.0166666666667,0
1783432386.412257,16.019064017670424,99.97091162604862,0.0,0.0,43.52392491950477,1963.0166666666667,0
1783432446.412257,15.895415651870191,100.00002619038777,0.0,0.0,40.20283295127304,1963.0166666666667,0
1783432506.412257,16.071261872388448,99.95510213744241,0.0,0.0,42.45234713119269,1963.0166666666667,0
1783432566.412257,16.089180917066525,99.98921938726431,0.0,0.0,40.07506640541486,1963.0166666666667,0
1783432626.412257,15.95180293318494,99.95826021602483,0.0,0.0,41.75337911869736,1963.0166666666667,0
1783432686.412257,15.992554163659696,100.02685226423515,0.0,0.0,41.192133378128986,1963.0166666666667,0
1783432746.412257,15.953924746717105,99.98661686836758,0.0,0.0,40.32041707317835,1963.0166666666667,0
1783432806.412257,15.959339805888593,100.04295780589364,0.0,0.0,41.79283382992579,1963.0166666666667,0
1783432866.412257,15.958146861976424,100.05489516441332,0.0,0.0,44.02361925947585,1963.0166666666667,0
1783432926.412257,15.999113901951503,100.01331054894452,0.0,0.0,42.2380142015047,1963.0166666666667,0
1783432986.412257,16.006088699724216,100.06731383876355,0.0,0.0,42.33707798252599,1963.0166666666667,0
1783433046.412257,15.981605879041668,99.98763128046318,0.0,0.0,43.33367363142037,1963.0166666666667,0
1783433106.412257,16.03146097955963,99.98232013146858,0.0,0.0,40.713547246643344,1963.0166666666667,0
1783433166.412257,16.05177795522661,100.06675400035873,0.0,0.0,41.58487642543216,1963.0166666666667,0
1783433226.412257,15.877446869191877,99.94730468570391,0.0,0.0,41.4969947639183,1963.0166666666667,0
1783433286.412257,15.947837507558974,99.97349768127829,0.0,0.0,40.85932771805291,1963.0166666666667,0
1783433346.412257,15.982610127946533,99.97073285125596,0.0,0.0,42.88183699097118,1963.0166666666667,0
1783433406.412257,16.06104460968259,100.04412489605053,0.0,0.0,40.85785297611324,1963.0166666666667,0
1783433466.412257,16.03590055934119,99.91208624555065,0.0,0.0,40.83485908773914,1963.0166666666667,0
1783433526.412257,15.969998729206582,99.99027790797902,0.0,0.0,42.14064954629974,1963.0166666666667,0
1783433586.412257,16.035486445915975,99.89079690390382,0.0,0.0,42.17575038394621,1963.0166666666667,0
1783433646.412257,16.076977752864003,99.99451155065266,0.0,0.0,41.88433611247616,1963.0166666666667,0
1783433706.412257,16.109116899169646,100.07306501720483,0.0,0.0,42.07912041534175,1963.0166666666667,0
1783433766.412257,16.02874196895561,99.99254875178815,0.0,0.0,42.62198921166325,1963.0166666666667,0
1783433826.412257,16.033958672327515,100.03170081390708,0.0,0.0,41.34426323506244,1963.0166666666667,0
1783433886.412257,16.03535668052385,100.07709272614633,0.0,0.0,39.22964064383516,1966.0166666666667,0
1783433946.412257,15.981482056660047,100.03277770873578,0.0,0.0,37.20420364289493,1966.0166666666667,0
1783434006.412257,15.993947051948638,100.01154607956286,0.0,0.0,38.956854086492534,1966.0166666666667,0
1783434066.412257,15.997369196001827,99.91446072582784,0.0,0.0,38.59934168660043,1966.0166666666667,0
1783434126.412257,15.842958953131273,100.020997135491,0.0,0.0,37.91868938882457,1966.0166666666667,0
1783434186.412257,16.060849048504924,99.97527866805187,0.0,0.0,38.02858670230743,1966.0166666666667,0
1783434246.412257,15.903525800783381,100.03800180815593,0.0,0.0,38.616635484513495,1966.0166666666667,0
1783434306.412257,16.001198309819515,100.03931002248167,0.0,0.0,38.83890176724717,1966.0166666666667,0
1783434366.412257,15.96816699183724,99.92210374795451,0.0,0.0,36.164786864660805,1966.0166666666667,0
1783434426.412257,15.900882181405395,100.05939602695443,0.0,0.0,38.00228038078363,1966.0166666666667,0
1783434486.412257,15.935912621901155,100.08778958491953,0.0,0.0,37.15497127466863,1966.0166666666667,0
1783434546.412257,15.996638438059202,100.00650453343192,0.0,0.0,39.02312661342711,1966.0166666666667,0
1783434606.412257,15.951563989310255,100.10872811530874,0.0,0.0,39.03523303731275,1966.0166666666667,0
1783434666.412257,16.04692293149994,100.03229925539989,0.0,0.0,37.775572127775774,1966.0166666666667,0
1783434726.412257,15.925862007274704,100.04557501273457,0.0,0.0,38.84557685082359,1966.0166666666667,0
1783434786.412257,99.99713741989387,0.044312646289001834,9999.0,9999.0,149.4019445074889,9999.016666666666,0
1783434846.412257,100.00580891375516,0.0,9999.0,9999.0,150.26463012137123,9999.016666666666,0
1783434906.412257,100.02015310736203,0.0,9999.0,9999.0,148.7172472940585,9999.016666666666,0
1783434966.412257,99.9844774997689,0.002575549601643754,9999.0,9999.0,148.8689571729284,9999.016666666666,0
1783435026.412257,15.968200815990594,99.98326262501078,0.0,0.0,37.069348743898935,1966.0166666666667,0
1783435086.412257,16.02749717313603,99.97517493339072,0.0,0.0,39.027874991121074,1966.0166666666667,0
1783435146.412257,15.987644078127532,100.0004717463611,0.0,0.0,38.004078953685706,1966.0166666666667,0
1783435206.412257,16.02897766980524,99.99085855385994,0.0,0.0,51.67450257687153,1967.0166666666667,0
1783435266.412257,15.966051010660607,100.01883681729977,0.0,0.0,52.96711651477055,1967.0166666666667,0
1783435326.412257,16.02156268946987,100.02386879916854,0.0,0.0,52.02757436578839,1967.0166666666667,0
1783435386.412257,15.928071193978782,99.87433724744692,0.0,0.0,54.22053922726847,1967.0166666666667,0
1783435446.412257,16.043300966562235,99.95649140374134,0.0,0.0,52.27062242479365,1967.0166666666667,0
1783435506.412257,16.113965247358692,100.03172447951665,0.0,0.0,51.52368334061682,1967.0166666666667,0
1783435566.412257,16.11461968554549,99.93753680767468,0.0,0.0,50.46747746849458,1967.0166666666667,0
1783435626.412257,15.888485470840777,100.06534006792121,0.0,0.0,49.58507161472036,1967.0166666666667,0
1783435686.412257,15.985502198254892,100.00164362983368,0.0,0.0,52.42221416754544,1967.0166666666667,0
1783435746.412257,15.969381547431167,99.9768704317226,0.0,0.0,51.0454379069358,1967.0166666666667,0
1783435806.412257,15.95613476731431,99.98555838464065,0.0,0.0,51.733423954318894,1967.0166666666667,0
1783435866.412257,16.06347864763897,99.98227875341587,0.0,0.0,53.554335101703145,1967.0166666666667,0
1783435926.412257,16.013642986887366,100.02731285485297,0.0,0.0,53.64831828831221,1967.0166666666667,0
1783435986.412257,15.993326600849032,99.95634381731556,0.0,0.0,48.3337721841183,1967.0166666666667,0
1783436046.412257,15.978952969693848,99.93118274493743,0.0,0.0,51.387395058082845,1967.0166666666667,0
1783436106.412257,16.039831595737155,99.96852405470912,0.0,0.0,51.7281562778387,1967.0166666666667,0
1783436166.412257,16.04922799386517,100.02505507807892,0.0,0.0,51.66345259297039,1967.0166666666667,0
1783436226.412257,15.961475690761782,99.94927510278613,0.0,0.0,52.21374925281832,1967.0166666666667,0
1783436286.412257,15.921715164575534,100.02252720733696,0.0,0.0,52.34777287035025,1967.0166666666667,0
1783436346.412257,16.039934246549866,99.99589624880113,0.0,0.0,49.5169134475377,1967.0166666666667,0
1783436406.412257,16.052900903390455,99.9495338517761,0.0,0.0,50.80446203235975,1967.0166666666667,0
1783436466.412257,15.96961741193917,99.90242356768734,0.0,0.0,51.99823583766893,1967.0166666666667,0
1783436526.412257,16.009947958513738,99.98979125057026,0.0,0.0,51.69002371014075,1967.0166666666667,0
1783436586.412257,15.99053402328391,99.90454435643443,0.0,0.0,50.274180128842545,1967.0166666666667,0
1783436646.412257,15.929923306995127,100.028205708551,0.0,0.0,50.961199496222584,1967.0166666666667,0
1783436706.412257,15.9224780930243,100.01566281375598,0.0,0.0,51.15563492195062,1967.0166666666667,0
1783436766.412257,15.924793069779884,99.97945630368861,0.0,0.0,50.910700265213,1967.0166666666667,0
1783436826.412257,16.068297494999126,99.97939964369766,0.0,0.0,50.127687110063825,1967.0166666666667,0
1783436886.412257,16.020498636813063,100.00083433720802,0.0,0.0,38.29208378059867,1963.0166666666667,0
1783436946.412257,15.982013394775764,99.94779172714921,0.0,0.0,40.19741778116715,1963.0166666666667,0
1783437006.412257,16.045227443222732,100.01671717278894,0.0,0.0,39.27743393383359,1963.0166666666667,0
1783437066.412257,16.04294638872999,100.00970455668354,0.0,0.0,40.41930496616227,1963.0166666666667,0
1783437126.412257,15.924673512311399,100.05131200583683,0.0,0.0,39.91525447101492,1963.0166666666667,0
1783437186.412257,15.995511288053573,99.96781492716285,0.0,0.0,38.274749827468284,1963.0166666666667,0
1783437246.412257,16.13965300912162,99.89677587028007,0.0,0.0,39.707821885953926,1963.0166666666667,0
1783437306.412257,15.944742293448812,100.07062739327998,0.0,0.0,39.01605771615109,1963.0166666666667,0
1783437366.412257,16.00085159778198,100.02796718799945,0.0,0.0,41.09515517037389,1963.0166666666667,0
1783437426.412257,16.044921991770718,100.05379464434566,0.0,0.0,38.79382741984029,1963.0166666666667,0
1783437486.412257,16.02760540746798,100.04957430658803,0.0,0.0,39.401560230939225,1963.0166666666667,0
1783437546.412257,15.939198576285001,99.97149045371992,0.0,0.0,38.54214514823987,1963.0166666666667,0
1783437606.412257,15.954149338762647,100.12607095863393,0.0,0.0,40.09389638482217,1963.0166666666667,0
1783437666.412257,16.028426147822174,100.02516496263257,0.0,0.0,40.174337429340625,1963.0166666666667,0
1783437726.412257,15.972524109638126,99.96662620892052,0.0,0.0,40.39659472388826,1963.0166666666667,0
1783437786.412257,16.01950637189324,100.03737511205935,0.0,0.0,40.08031823144791,1963.0166666666667,0
1783437846.412257,15.999309169224373,100.02599195924431,0.0,0.0,41.11118876850485,1963.0166666666667,0
1783437906.412257,15.996862942147818,99.96920010975937,0.0,0.0,41.48023687568063,1963.0166666666667,0
1783437966.412257,15.98628333561988,100.01867431470963,0.0,0.0,42.19105417610717,1963.0166666666667,0
1783438026.412257,16.03064000133169,100.01480277389591,0.0,0.0,42.80806366073006,1963.0166666666667,0
1783438086.412257,16.055587301760298,100.07106417763282,0.0,0.0,42.94446362583568,1963.0166666666667,0
1783438146.412257,16.014878809416615,100.0482293785467,0.0,0.0,42.097181723301276,1963.0166666666667,0
1783438206.412257,16.03374486335778,99.96910294055937,0.0,0.0,43.91504891295794,1963.0166666666667,0
1783438266.412257,15.976306865926107,99.9681368037125,0.0,0.0,42.575836107136126,1963.0166666666667,0
1783438326.412257,16.07581686366424,100.06255377500032,0.0,0.0,43.14150204228057,1963.0166666666667,0
1783438386.412257,16.019016129638597,100.03668260817562,0.0,0.0,44.34501198165442,1963.0166666666667,0
1783438446.412257,15.928441110451327,99.96914714241483,0.0,0.0,43.85188639454999,1963.0166666666667,0
1783438506.412257,15.97546064376972,99.97748939984277,0.0,0.0,44.69557390509354,1963.0166666666667,0
1783438566.412257,15.97303180344755,99.89195070176282,0.0,0.0,43.46341181639063,1963.0166666666667,0
1783438626.412257,16.013000817539986,100.04107380039027,0.0,0.0,44.6826600743029,1963.0166666666667,0
1783438686.412257,15.969888836273388,99.98278455399152,0.0,0.0,45.052066531347414,1963.0166666666667,0
1783438746.412257,16.106155512283557,100.02782445570135,0.0,0.0,46.71890220716901,1963.0166666666667,0
1783438806.412257,15.9517458938334,100.02968091743959,0.0,0.0,47.232223533496025,1963.0166666666667,0
1783438866.412257,16.013799899000485,100.03071200933009,0.0,0.0,46.63820683686213,1963.0166666666667,0
1783438926.412257,15.997604915433264,99.98610124439959,0.0,0.0,44.59076192449512,1963.0166666666667,0
1783438986.412257,16.048164566763074,100.04283638172578,0.0,0.0,45.83372924210613,1963.0166666666667,0
1783439046.412257,16.06177362321828,99.95113581028346,0.0,0.0,44.59115279062418,1963.0166666666667,0
1783439106.412257,15.935226237870806,100.01094812904074,0.0,0.0,43.714345475782075,1963.0166666666667,0
1783439166.412257,15.956842449436037,100.00855643185619,0.0,0.0,44.333457531338134,1963.0166666666667,0
1783439226.412257,16.105659222168384,100.0578452880829,0.0,0.0,44.99966655167383,1963.0166666666667,0
1783439286.412257,15.903191042709375,100.05168282150798,0.0,0.0,44.65016676189893,1963.0166666666667,0
1783439346.412257,15.934890795162598,99.98334282089408,0.0,0.0,44.506335105255665,1963.0166666666667,0
1783439406.412257,15.981651951457867,99.95483408084104,0.0,0.0,43.313205180020084,1963.0166666666667,0
1783439466.412257,16.073057258742477,100.04100777393529,0.0,0.0,46.304712399067206,1963.0166666666667,0
1783439526.412257,15.945912007160768,100.00123034306922,0.0,0.0,46.41068665716128,1963.0166666666667,0
1783439586.412257,15.92982426952862,100.00791642204044,0.0,0.0,43.98906183244766,1963.0166666666667,0
1783439646.412257,16.051169423509872,100.01269623274042,0.0,0.0,43.89555248020146,1963.0166666666667,0
1783439706.412257,15.988066247598532,100.10836391911047,0.0,0.0,43.02659504521867,1963.0166666666667,0
1783439766.412257,16.039558010225957,100.0439375076443,0.0,0.0,45.3329652551308,1963.0166666666667,0
1783439826.412257,15.953134593574829,99.95638365287277,0.0,0.0,42.651958876122904,1963.0166666666667,0
1783439886.412257,15.993242256781045,100.12825192990861,0.0,0.0,44.20466538016948,1963.0166666666667,0
1783439946.412257,16.003121822107342,99.96684376514924,0.0,0.0,44.04125710550703,1963.0166666666667,0
1783440006.412257,16.061632569386777,100.01842788473932,0.0,0.0,41.95415530859465,1963.0166666666667,0
1783440066.412257,15.906123087792082,100.08233536052896,0.0,0.0,43.024830423632594,1963.0166666666667,0
1783440126.412257,15.932936847227989,100.04650180756519,0.0,0.0,40.28154434818346,1963.0166666666667,0
1783440186.412257,15.92533681553809,100.00921332506307,0.0,0.0,41.905971214943094,1963.0166666666667,0
1783440246.412257,16.036293303822784,100.06042788165146,0.0,0.0,42.13723912149168,1963.0166666666667,0
1783440306.412257,15.920013351915657,99.95060686811061,0.0,0.0,41.42310263943727,1963.0166666666667,0
1783440366.412257,16.06228363652704,100.01818171419175,0.0,0.0,41.2809222199172,1963.0166666666667,0
1783440426.412257,15.99380946089572,100.03477179204258,0.0,0.0,42.670357043065884,1963.0166666666667,0
1783440486.412257,15.992242181044446,100.07510028229554,0.0,0.0,42.40714215378186,1963.0166666666667,0
